Time Real
5.85728e+06 0.977858
5.86547e+06 0.964005
5.87366e+06 0.97372
5.88186e+06 0.967882
5.89005e+06 0.978417
5.89824e+06 0.970592
5.90643e+06 0.97796
5.91462e+06 0.972991
5.92282e+06 0.966069
5.93101e+06 0.954871
5.9392e+06 0.983331
5.94739e+06 0.97743
5.95558e+06 0.962027
5.96378e+06 0.973732
5.97197e+06 0.96796
5.98016e+06 0.986521
5.98835e+06 0.970431
5.99654e+06 0.960395
6.00474e+06 0.986001
6.01293e+06 0.983904
6.02112e+06 0.993699
6.02931e+06 0.966832
6.0375e+06 0.957494
6.0457e+06 0.97398
6.05389e+06 0.976906
6.06208e+06 0.962652
6.07027e+06 0.971167
6.07846e+06 0.979638
6.08666e+06 0.985324
6.09485e+06 0.962074
6.10304e+06 0.959502
6.11123e+06 0.995281
6.11942e+06 0.981608
6.12762e+06 0.958126
6.13581e+06 0.97434
6.144e+06 0.974401
6.15219e+06 0.982915
6.16038e+06 0.961976
6.16858e+06 0.972807
6.17677e+06 0.963946
6.18496e+06 0.988773
6.19315e+06 0.987374
6.20134e+06 0.976512
6.20954e+06 0.9967
6.21773e+06 0.976357
6.22592e+06 0.972735
6.23411e+06 0.965602
6.2423e+06 0.978036
6.2505e+06 0.984447
6.25869e+06 0.97751
6.26688e+06 0.975879
6.27507e+06 0.963076
6.28326e+06 0.986943
6.29146e+06 0.983748
6.29965e+06 0.96672
6.30784e+06 0.97108
6.31603e+06 0.975943
6.32422e+06 0.969955
6.33242e+06 0.989798
6.34061e+06 0.983586
6.3488e+06 0.960507
6.35699e+06 0.973647
6.36518e+06 0.984433
6.37338e+06 0.96521
6.38157e+06 0.985972
6.38976e+06 0.970741
6.39795e+06 0.963468
6.40614e+06 0.98098
6.41434e+06 0.977318
6.42253e+06 0.988421
6.43072e+06 0.969261
6.43891e+06 0.973115
6.4471e+06 0.953902
6.4553e+06 0.980264
6.46349e+06 0.976164
6.47168e+06 0.966128
6.47987e+06 0.980256
6.48806e+06 0.958315
6.49626e+06 0.978422
6.50445e+06 0.983813
6.51264e+06 0.978639
6.52083e+06 0.990672
6.52902e+06 0.985639
6.53722e+06 0.982334
6.54541e+06 0.989734
6.5536e+06 0.966738
6.56179e+06 0.969864
6.56998e+06 0.959541
6.57818e+06 0.96883
6.58637e+06 0.976204
6.59456e+06 0.973206
6.60275e+06 0.967631
6.61094e+06 0.970427
6.61914e+06 0.971355
6.62733e+06 0.967638
6.63552e+06 0.985089
6.64371e+06 0.981258
6.6519e+06 0.962952
6.6601e+06 0.978149
6.66829e+06 0.979774
6.67648e+06 0.953288
6.68467e+06 0.972431
6.69286e+06 0.969844
6.70106e+06 0.978293
6.70925e+06 0.983973
6.71744e+06 0.967489
6.72563e+06 0.958118
6.73382e+06 0.959881
6.74202e+06 0.963995
6.75021e+06 0.979371
6.7584e+06 0.96991
6.76659e+06 0.968095
6.77478e+06 0.963327
6.78298e+06 0.949223
6.79117e+06 0.968175
6.79936e+06 0.962246
6.80755e+06 0.931075
6.81574e+06 0.959292
6.82394e+06 0.962621
6.83213e+06 0.979695
6.84032e+06 0.968002
6.84851e+06 0.979488
6.8567e+06 0.955213
6.8649e+06 0.974885
6.87309e+06 0.98117
6.88128e+06 0.963184
6.88947e+06 0.947402
6.89766e+06 0.96779
6.90586e+06 0.9732
6.91405e+06 0.972555
6.92224e+06 0.977514
6.93043e+06 0.953941
6.93862e+06 0.97083
6.94682e+06 0.973837
6.95501e+06 0.954941
6.9632e+06 0.970747
6.97139e+06 0.97757
6.97958e+06 0.970029
6.98778e+06 0.972918
6.99597e+06 0.968705
7.00416e+06 0.969702
7.01235e+06 0.981462
7.02054e+06 0.960444
7.02874e+06 0.966937
7.03693e+06 0.96557
7.04512e+06 0.967212
7.05331e+06 0.977749
7.0615e+06 0.959479
7.0697e+06 0.964107
7.07789e+06 0.974534
7.08608e+06 0.959072
7.09427e+06 0.973227
7.10246e+06 0.993375
7.11066e+06 0.968
7.11885e+06 0.95134
7.12704e+06 0.974673
7.13523e+06 0.973462
7.14342e+06 0.9723
7.15162e+06 0.965914
7.15981e+06 0.975623
7.168e+06 0.988237
7.17619e+06 0.969353
7.18438e+06 0.96096
7.19258e+06 0.971582
7.20077e+06 0.983728
7.20896e+06 0.975048
